94569, 332424, 34098, 386516, 235887, 116757, 137875, 482203, 81944, 286563
326828, 457251, 407605, 112747, 323858, 387747, 87543, 83159, 304819, 280211
449660, 102949, 10789, 43017, 300072, 157195, 83704, 288733, 205324, 373941
34589, 27437, 37253, 113004, 226335, 365659, 94766, 229083, 178158, 165625
361115, 220651, 327228, 209860, 480933, 450952, 78543, 475259, 365967, 459200
89881, 333455, 276106, 475414, 239904, 162721, 468692, 339888, 154487, 319156
65136, 438107, 486402, 154709, 204318, 404433, 353064, 41218, 375411, 142310
325775, 51834, 486275, 240378, 401811, 412502, 451094, 186695, 44195, 394462
450243, 475194, 50496, 368382, 334500, 455227, 156733, 186351, 385958, 424462
81315, 309923, 56928, 216349, 257804, 137906, 386775, 30522, 333494, 370540
27366, 482434, 175573, 291941, 300458, 17456, 199916, 291747, 156404, 23530
435090, 255201, 132841, 378283, 270365, 308899, 390917, 287653, 394531, 348806
20984, 88963, 63962, 344426, 280004, 190514, 14129, 140943, 14797, 196310
336116, 367093, 261792, 453874, 263724, 242397, 139179, 320049, 171412, 98701
131361, 72306, 159074, 358787, 54707, 188013, 286018, 272120, 335048, 184900
61338, 391456, 359783, 76310, 429711, 254014, 164324, 188622, 346827, 224046
337032, 197619, 289693, 107539, 359596, 238926, 450004, 103673, 296753, 337780
4320, 479216, 436330, 402441, 324156, 475771, 34413, 276087, 311519, 245051
53166, 17715, 43715, 140702, 15145, 312107, 259377, 190018, 39261, 71609
318771, 136672, 413841, 298144, 295953, 43216, 457101, 49171, 236283, 413798
483167, 287508, 198069, 70718, 66164, 295629, 200336, 247950, 424418, 498473
53478, 173796, 7539, 492994, 224474, 372407, 90639, 368367, 345187, 337825
256645, 189354, 381161, 70219, 451849, 470762, 180531, 184160, 381973, 44753
325144, 262907, 340186, 432961, 337622, 399460, 304518, 208415, 147526, 398760
210491, 449164, 375421, 117649, 292339, 277306, 192379, 209199, 438790, 29910
344657, 487279, 430685, 39042, 349561, 148102, 418229, 497023, 164158, 397488
170738, 373225, 253480, 84614, 287161, 489960, 219850, 366244, 86579, 68386
272944, 231481, 254424, 397480, 418670, 484380, 326284, 379919, 377573, 252694
407379, 209223, 322410, 11578, 242972, 473266, 148220, 483019, 64894, 118784
367969, 345063, 469984, 486648, 410761, 44235, 440986, 466131, 317682, 38609
22387, 422337, 498687, 53281, 422080, 109921, 268015, 475927, 374156, 103771
477366, 58768, 99181, 61524, 409111, 452458, 289997, 165442, 160790, 401657
223385, 40066, 191328, 491796, 419447, 342457, 228195, 171576, 26079, 243492
308725, 138594, 495713, 198463, 386959, 210710, 468306, 198384, 326348, 962
47227, 40296, 173027, 119757, 302445, 429935, 306039, 430886, 274885, 459884
145625, 290140, 46955, 168680, 332978, 457882, 238331, 320299, 13021, 344637
310414, 306451, 497265, 216352, 166646, 200471, 94792, 400044, 99554, 186024
465734, 230963, 136600, 218386, 322029, 136260, 45733, 101418, 482654, 460397
465851, 170521, 174524, 415628, 161722, 134236, 33182, 289860, 374001, 355036
229772, 328033, 464332, 309923, 321877, 163696, 25275, 170039, 434912, 441312
304925, 221617, 177310, 251642, 293782, 219652, 194127, 31825, 204555, 33452
269401, 229439, 370711, 367465, 311231, 156553, 426615, 156245, 55881, 95832
478462, 58795, 79659, 494061, 226059, 31138, 308927, 31794, 277709, 251117
20901, 252883, 314361, 263337, 190677, 421196, 291227, 187439, 389879, 319466
67868, 86636, 226990, 46222, 188797, 108997, 106912, 139418, 84995, 478016
392471, 196691, 28486, 231195, 92029, 310299, 118342, 179461, 409213, 360668
128876, 350557, 443851, 446625, 302621, 114399, 27002, 327571, 168696, 234162
464330, 479608, 302728, 85482, 273015, 45528, 48871, 93573, 220020, 10837
402768, 91081, 173409, 484935, 145793, 89370, 186223, 38764, 319740, 13916
465031, 361370, 160523, 20299, 395680, 392464, 473248, 370062, 102155, 224319
108738, 96480, 211981, 316694, 345261, 130913, 133457, 28040, 120966, 433067
132858, 187222, 136576, 65793, 240528, 23266, 167814, 197286, 32840, 190286
487311, 425765, 94384, 288708, 440695, 430125, 255277, 389815, 113247, 298314
394314, 353762, 356256, 396639, 468347, 383721, 163330, 403508, 100408, 139560
447165, 409911, 29011, 135606, 6878, 43065, 252977, 417831, 324428, 175639
162739, 53726, 319230, 33653, 56492, 104912, 49959, 259988, 5205, 5545
228351, 232230, 285736, 177656, 103208, 211182, 436727, 145043, 478441, 16686
26471, 221692, 789, 369770, 179880, 140372, 392919, 408917, 290751, 190908
410134, 67006, 243116, 25243, 467377, 90058, 94877, 278900, 169120, 5470
270164, 368986, 363737, 485154, 34981, 98441, 331500, 293373, 478605, 130434
388556, 397005, 229283, 18162, 134125, 188059, 338094, 438195, 3881, 398553
131374, 87694, 24300, 52920, 248761, 206569, 296974, 324525, 364945, 103662
35148, 139309, 402874, 97008, 804, 487042, 78714, 476723, 372056, 342361
249419, 379886, 154285, 195569, 376989, 296257, 413924, 252086, 237474, 252193
287302, 312445, 62198, 430769, 101692, 397188, 370481, 111092, 463611, 481086
468965, 162415, 47191, 26691, 201989, 377050, 246983, 270899, 259422, 319439
324342, 119966, 245972, 93271, 429563, 85885, 300699, 20358, 162921, 74342
312809, 395328, 139260, 99529, 478037, 109894, 319199, 185826, 227356, 409639
107202, 143926, 393625, 2094, 12026, 71782, 93996, 161267, 375152, 335562
6672, 136614, 338267, 221537, 260526, 433276, 311429, 214383, 429881, 439932
111388, 253326, 10476, 63650, 209081, 350411, 353673, 155532, 173835, 76583
17637, 274883, 348738, 90694, 460900, 352222, 152553, 4289, 98704, 169060
391618, 11746, 352475, 238703, 347408, 33925, 446955, 260008, 407675, 437306
486739, 82113, 312509, 408187, 364360, 208534, 64712, 17745, 270075, 313023
130786, 452518, 127435, 479881, 387363, 444651, 328986, 453952, 225736, 95913
467273, 1945, 312417, 93615, 455506, 457495, 155826, 99989, 410403, 377256
195272, 458778, 403070, 192956, 331533, 7636, 280984, 195725, 351953, 38606
225455, 192305, 377047, 74490, 348061, 49232, 366206, 381141, 474877, 403081
365177, 397993, 470099, 155882, 295405, 300703, 455001, 302754, 393649, 377868
82010, 280349, 396692, 92759, 235631, 382841, 49154, 92260, 410611, 231659
368446, 485001, 116983, 73914, 96568, 235503, 397584, 146358, 216784, 377914
173097, 492059, 149129, 71011, 102550, 314049, 130807, 497428, 139509, 104154
228210, 298958, 150481, 6335, 201672, 488995, 14509, 239907, 294225, 197516
22481, 458299, 79066, 125923, 395201, 142123, 408209, 336999, 170745, 183766
44844, 203876, 438818, 453623, 27317, 420995, 217331, 17806, 98869, 434770
402122, 271060, 307268, 256616, 416865, 78488, 391934, 95816, 26626, 488145
248168, 57552, 56930, 483337, 27684, 274055, 397998, 327914, 473795, 175995
42639, 129329, 425122, 47979, 473752, 65734, 256785, 260466, 48593, 188341
377035, 482498, 449918, 334632, 418433, 379478, 218407, 459422, 96723, 109461
304624, 60923, 422794, 43516, 27540, 334690, 394205, 225019, 58373, 104859
249311, 270075, 404761, 48677, 297779, 279004, 306780, 351195, 244202, 224422
121383, 346812, 122491, 394814, 195669, 302127, 168700, 283525, 322397, 237197
212318, 278389, 137944, 175885, 245895, 82254, 163678, 300755, 421860, 40137
29888, 354948, 466365, 28694, 381638, 258010, 81255, 322757, 245848, 384062
310549, 382269, 423820, 49550, 349459, 402652, 25174, 398654, 299381, 24144
160780, 20151, 262250, 401289, 61751, 408156, 371361, 214288, 331060, 448918
173878, 338883, 364230, 448176, 209438, 336497, 468229, 468611, 495535, 248369
